,Unnamed: 0,req1,req1_id,req2,req2_id,similarity,cosine,BinaryClass,MultiClass,Id
9999,9999,each railway shall have the possibility of allowing a different release speed for every signal,PURE_B174,in etcs with rbc this restriction on performance shall if possible be transmitted to the rbc,PURE_B189,9999,9999,0,9999,9999
9999,9999,the driver shall know the distance to the next point defining the indicated braking curve and the permitted speed allowed this shall be shown to the driver in a way that is understandable and logical,PURE_B003,standardised output interfaces shall enable transmission of information recorded to other media for investigation,PURE_B184,9999,9999,0,9999,9999
9999,9999,a train shall be supervised to its static and dynamic train speed profiles,PURE_B122,the etcs on-board shall be capable of receiving information regarding air tightness from the trackside,PURE_B107,9999,9999,1,9999,9999
9999,9999,standardised output interfaces shall enable transmission of information recorded to other media for investigation,PURE_B184,after the acknowledgement the driver shall be able to continue the movement,PURE_B115,9999,9999,0,9999,9999
9999,9999,standardised output interfaces shall enable transmission of information recorded to other media for investigation,PURE_B184,in etcs with rbc this restriction on performance shall if possible be transmitted to the rbc,PURE_B189,9999,9999,0,9999,9999
9999,9999,the trainborne equipment shall remain in full supervision until the trainborne equipment is not active any longer when shunting is selected or when partial supervision information is received,PURE_B163,the release speed shall be calculated on board based on either,PURE_B047,9999,9999,0,9999,9999
9999,9999,the trainborne equipment shall remain in full supervision until the trainborne equipment is not active any longer when shunting is selected or when partial supervision information is received,PURE_B163,the train running number shall consist of a maximum of 8 numeric digits,PURE_B177,9999,9999,0,9999,9999
9999,9999,transfer to shunting on driverâs selection shall only be possible when stationary,PURE_B085,to prevent unauthorised use of the function permission shall be obtained from the rbc if the train is operating under the control of the rbc,PURE_B007,9999,9999,0,9999,9999
9999,9999,to prevent unauthorised use of the function permission shall be obtained from the rbc if the train is operating under the control of the rbc,PURE_B007,reversing shall be supervised to a distance and speed set as national values,PURE_B193,9999,9999,0,9999,9999
9999,9999,automatic transfer to shunting may be from full supervision operation and partial supervision operation status at any speed lower than or equal to the supervised shunting speed based on trackside information,PURE_B168,each railway shall have the possibility of allowing a different release speed for every signal,PURE_B174,9999,9999,0,9999,9999
9999,9999,automatic transfer to shunting may be from full supervision operation and partial supervision operation status at any speed lower than or equal to the supervised shunting speed based on trackside information,PURE_B168,standardised output interfaces shall enable transmission of information recorded to other media for investigation,PURE_B184,9999,9999,0,9999,9999
9999,9999,the train shall leave partial supervision when the trainborne equipment is not operative any longer when shunting is selected or when full supervision is available,PURE_B110,each railway shall have the possibility of allowing a different release speed for every signal,PURE_B174,9999,9999,0,9999,9999
9999,9999,automatic transfer to shunting may be from full supervision operation and partial supervision operation status at any speed lower than or equal to the supervised shunting speed based on trackside information,PURE_B168,fixed text messages shall be provided in the language selected by the driver,PURE_B101,9999,9999,0,9999,9999
9999,9999,the driver shall have the possibility to select the language this does not concern non pre-defined texts sent from the trackside,PURE_B052,if supervised by an rbc it shall be possible to command an emergency stop to all trains in a particular area or to a specific train,PURE_B132,9999,9999,0,9999,9999
9999,9999,trains equipped for ertms/etcs application level 3 shall be able to run on lines equipped with ertms/etcs application level 3 2 1 and 0 trains equipped for ertms/etcs application level 2 shall be able to run on lines equipped with ertms/etcs application level 2 1 and 0 and trains equipped for ertms/etcs application level 1 shall be able to run on lines equipped with ertms/etcs application level 1 and 0,PURE_B190,full supervision shall provide supervision of speed and distance,PURE_B153,9999,9999,0,9999,9999
9999,9999,if the supervision is performed by a rbc it shall be possible to prevent movements of a traction unit in its area if not authorised by the rbc,PURE_B069,default values shall be harmonised values permanently stored in all ertms/etcs on board equipment,PURE_B179,9999,9999,0,9999,9999
9999,9999,etcs is required to be functional to a maximum train speed of 500 km/h,PURE_B152,default values shall be harmonised values permanently stored in all ertms/etcs on board equipment,PURE_B179,9999,9999,0,9999,9999
9999,9999,etcs is required to be functional to a maximum train speed of 500 km/h,PURE_B152,the ceiling speed level for the movement authority shall be defined as data national value,PURE_B053,9999,9999,0,9999,9999
9999,9999,default values shall be harmonised values permanently stored in all ertms/etcs on board equipment,PURE_B179,entering or overwriting data manually by the driver shall be possible but only when stationary,PURE_B108,9999,9999,0,9999,9999
9999,9999,default values shall be harmonised values permanently stored in all ertms/etcs on board equipment,PURE_B179,the train speed shall be at or below a speed specified by a national value,PURE_B141,9999,9999,0,9999,9999
9999,9999,default values shall be harmonised values permanently stored in all ertms/etcs on board equipment,PURE_B179,when a train has received an emergency stop etcs shall command the emergency brake,PURE_B118,9999,9999,0,9999,9999
9999,9999,default values shall be harmonised values permanently stored in all ertms/etcs on board equipment,PURE_B179,it shall be possible to send plain text messages from track to train,PURE_B135,9999,9999,0,9999,9999
9999,9999,default values shall be harmonised values permanently stored in all ertms/etcs on board equipment,PURE_B179,it shall be possible to send fixed text messages from track to train,PURE_B136,9999,9999,0,9999,9999
9999,9999,the ceiling speed level for the movement authority shall be defined as data national value,PURE_B053,it shall be possible to send plain text messages from track to train,PURE_B135,9999,9999,0,9999,9999
9999,9999,the ceiling speed level for the movement authority shall be defined as data national value,PURE_B053,it shall be possible to send fixed text messages from track to train,PURE_B136,9999,9999,0,9999,9999
9999,9999,train data may be entered automatically from a railway management system or from train memory,PURE_B056,if there are failures of the trainborne equipment which compromise the safety of train supervision the etcs trainborne equipment shall immediately command the brake and bring the train to a stop,PURE_B186,9999,9999,0,9999,9999
9999,9999,etcs shall be able to supervise train and shunting movements,PURE_B060,in the event of a transmission failure the following reactions shall be capable of being applied in accordance with a national value,PURE_B175,9999,9999,0,9999,9999
9999,9999,before entering an occupied track a driver acknowledgement shall be requested,PURE_B195,in the event of a transmission failure the following reactions shall be capable of being applied in accordance with a national value,PURE_B175,9999,9999,0,9999,9999
9999,9999,this static train speed profile shall also respect maximum line speed and track speed and special speed levels for special classes of trains,PURE_B142,it shall be possible to send plain text messages from track to train,PURE_B135,9999,9999,0,9999,9999
9999,9999,this static train speed profile shall also respect maximum line speed and track speed and special speed levels for special classes of trains,PURE_B142,it shall be possible to send fixed text messages from track to train,PURE_B136,9999,9999,0,9999,9999
9999,9999,it shall be possible to command an immediate train stop,PURE_B089,in the event of a transmission failure the following reactions shall be capable of being applied in accordance with a national value,PURE_B175,9999,9999,0,9999,9999
9999,9999,train data shall be entered before the on-board etcs equipment allows train movement,PURE_B116,this static train speed profile shall also respect maximum line speed and track speed and special speed levels for special classes of trains,PURE_B142,9999,9999,0,9999,9999
9999,9999,default values shall be harmonised values permanently stored in all ertms/etcs on board equipment,PURE_B179,together with the movement authority the on board shall be able to receive one or more time-out(s) for certain sections of the movement authority and shorten the movement authority accordingly when a time out expires,PURE_B079,9999,9999,0,9999,9999
9999,9999,transferring to full supervision shall occur automatically when a movement authority and all other necessary information is received through track-to-train transmission,PURE_B171,it shall be possible to use multiple traction units without isolating the etcs trainborne equipment on traction unit(s) with an in-operative cab,PURE_B167,9999,9999,0,9999,9999
9999,9999,if the onboard fails to contact the rbc when awakening the driver shall be asked to enter the rbc contact details,PURE_B011,it shall be possible to manually select shunting from stand by operation full supervision operation or partial supervision operation,PURE_B080,9999,9999,0,9999,9999
9999,9999,it shall be possible to manually select shunting from stand by operation full supervision operation or partial supervision operation,PURE_B080,on lines fitted with rbc the etcs trainborne equipment shall be able to transmit the location of the entire train to the rbc,PURE_B012,9999,9999,0,9999,9999
9999,9999,before entering an occupied track a driver acknowledgement shall be requested,PURE_B195," when the train is stationary or after a certain time (eg the time for ""route releasing"" of the overlap the release speed calculation shall be based on the distance to the danger point (if calculated on-board) the condition for this change shall be defined for each target as infrastructure data",PURE_B187,9999,9999,0,9999,9999
9999,9999,if an etcs equipped train passes a level transition to a line fitted with more than one level the onboard shall switch to the highest level according to the priority given by trackside for which it is equipped,PURE_B125,exit from shunting shall take place when the driver selects exit from shunting,PURE_B183,9999,9999,0,9999,9999
9999,9999,any transition which occurs while the train is moving shall in principle occur automatically,PURE_B114,after releasing the emergency brake etcs will provide the supervision appertaining when roll away protection was initiated,PURE_B154,9999,9999,0,9999,9999
9999,9999,the change of driver identification during a journey or a train running number shall be possible,PURE_B151,after releasing the emergency brake etcs will provide the supervision appertaining when roll away protection was initiated,PURE_B154,9999,9999,0,9999,9999
9999,9999,each railway shall have the possibility of allowing a different release speed for every signal,PURE_B174,after releasing the emergency brake etcs will provide the supervision appertaining when roll away protection was initiated,PURE_B154,9999,9999,0,9999,9999
9999,9999,if an etcs equipped train passes a level transition to one or more levels for which it is not equipped etcs shall initiate a brake application,PURE_B178,once received onboard the national values shall remain valid even if the onboard equipment is switched off,PURE_B144,9999,9999,0,9999,9999
9999,9999," it shall be possible to apply the train trip function if the shunting movement passes a signal showing ""danger for shunting",PURE_B013,etcs shall collect all relevant information concerning train and line speed,PURE_B155,9999,9999,0,9999,9999
9999,9999,transferring to full supervision shall occur automatically when a movement authority and all other necessary information is received through track-to-train transmission,PURE_B171,the train location calculation shall take into account error of odometry,PURE_B176,9999,9999,0,9999,9999
9999,9999,full supervision shall provide supervision of speed and distance,PURE_B153,the ceiling speed value for the unfitted operation is determined by the lower value out of,PURE_B027,9999,9999,0,9999,9999
9999,9999,full supervision shall provide supervision of speed and distance,PURE_B153,the etcs on-board shall be capable of sending to the trackside train integrity information detected by a system outside etcs,PURE_B054,9999,9999,1,9999,9999
9999,9999,transfer to shunting on driverâs selection shall only be possible when stationary,PURE_B085,the etcs trainborne equipment shall indicate on the dmi the information regarding pantograph and power supply,PURE_B076,9999,9999,1,9999,9999
9999,9999,national values shall be applicable to a defined area,PURE_B156,using train data and infrastructure data braking curves shall be calculated taking into account the target information but not the location of vehicles occupying the track,PURE_B087,9999,9999,0,9999,9999
9999,9999,train data may be entered automatically from a railway management system or from train memory,PURE_B056,the braking curves shall ensure that the train complies with its speed requirements,PURE_B106,9999,9999,0,9999,9999
9999,9999,train data may be entered automatically from a railway management system or from train memory,PURE_B056,when a train has received an emergency stop etcs shall command the emergency brake,PURE_B118,9999,9999,0,9999,9999
9999,9999,train data may be entered automatically from a railway management system or from train memory,PURE_B056,the etcs trainborne equipment shall transmit its own train identification to the rbc,PURE_B029,9999,9999,0,9999,9999
9999,9999,the entry of driver identification and the selection of the language shall be possible,PURE_B009,it shall be possible to manually select shunting from stand by operation full supervision operation or partial supervision operation,PURE_B080,9999,9999,0,9999,9999
9999,9999,together with the movement authority the on board shall be able to receive one or more time-out(s) for certain sections of the movement authority and shorten the movement authority accordingly when a time out expires,PURE_B079,it shall be possible to command an immediate train stop,PURE_B089,9999,9999,0,9999,9999
9999,9999,any transition which occurs while the train is moving shall in principle occur automatically,PURE_B114,exit from shunting shall take place when the driver selects exit from shunting,PURE_B183,9999,9999,0,9999,9999
9999,9999,exit from shunting shall take place when the driver selects exit from shunting,PURE_B183,each railway shall have the possibility of allowing a different release speed for every signal,PURE_B174,9999,9999,0,9999,9999
9999,9999,if acknowledgement is specified the driver shall acknowledge transfer from full supervision to partial supervision within 5 seconds,PURE_B160,each railway shall have the possibility of allowing a different release speed for every signal,PURE_B174,9999,9999,0,9999,9999
9999,9999,if acknowledgement is specified the driver shall acknowledge transfer from full supervision to partial supervision within 5 seconds,PURE_B160,a train shall be supervised to its static and dynamic train speed profiles,PURE_B122,9999,9999,0,9999,9999
9999,9999,if acknowledgement is specified the driver shall acknowledge transfer from full supervision to partial supervision within 5 seconds,PURE_B160,standardised output interfaces shall enable transmission of information recorded to other media for investigation,PURE_B184,9999,9999,0,9999,9999
9999,9999,each railway shall have the possibility of allowing a different release speed for every signal,PURE_B174,the train shall be able to automatically pass from one rbc area to another without driver intervention,PURE_B143,9999,9999,0,9999,9999
9999,9999,etcs shall be able to supervise train and shunting movements,PURE_B060,if the release speed is calculated on board it shall ensure that the train will stop before reaching the danger point,PURE_B095,9999,9999,0,9999,9999
9999,9999,etcs shall be able to supervise train and shunting movements,PURE_B060,the trainborne equipment shall apply the emergency brake after a distance defined by a national value is travelled by the train,PURE_B048,9999,9999,0,9999,9999
9999,9999,etcs shall supervise shunting operation to a permitted national speed value,PURE_B194,if the release speed is calculated on board it shall ensure that the train will stop before reaching the danger point,PURE_B095,9999,9999,0,9999,9999
9999,9999,the etcs trainborne equipment shall be capable of being isolated,PURE_B098,it shall be possible to revoke a movement authority that has already been issued to a train in a co-operative way between rbc and train,PURE_B173,9999,9999,0,9999,9999
9999,9999,before entering an occupied track a driver acknowledgement shall be requested,PURE_B195,if the release speed is calculated on board it shall ensure that the train will stop before reaching the danger point,PURE_B095,9999,9999,0,9999,9999
9999,9999,before entering an occupied track a driver acknowledgement shall be requested,PURE_B195,it shall be possible to revoke a movement authority that has already been issued to a train in a co-operative way between rbc and train,PURE_B173,9999,9999,0,9999,9999
9999,9999,it shall be possible to manually select shunting from stand by operation full supervision operation or partial supervision operation,PURE_B080,the etcs trainborne equipment shall be capable of being isolated,PURE_B098,9999,9999,0,9999,9999
9999,9999,it shall be possible to manually select shunting from stand by operation full supervision operation or partial supervision operation,PURE_B080,before entering an occupied track a driver acknowledgement shall be requested,PURE_B195,9999,9999,0,9999,9999
9999,9999,the trainborne equipment shall apply the emergency brake after a distance defined by a national value is travelled by the train,PURE_B048,it shall be possible to command an immediate train stop,PURE_B089,9999,9999,0,9999,9999
9999,9999,trains equipped for ertms/etcs application level 3 shall be able to run on lines equipped with ertms/etcs application level 3 2 1 and 0 trains equipped for ertms/etcs application level 2 shall be able to run on lines equipped with ertms/etcs application level 2 1 and 0 and trains equipped for ertms/etcs application level 1 shall be able to run on lines equipped with ertms/etcs application level 1 and 0,PURE_B190,the co-operative revocation of the ma shall be possible to a new target location proposed from rbc,PURE_B112,9999,9999,0,9999,9999
9999,9999,when the etcs trainborne equipment is isolated the system shall not show any etcs information other than the fact that the system is isolated,PURE_B094,standardised output interfaces shall enable transmission of information recorded to other media for investigation,PURE_B184,9999,9999,0,9999,9999
9999,9999,the train shall leave partial supervision when the trainborne equipment is not operative any longer when shunting is selected or when full supervision is available,PURE_B110,it shall be possible to revoke a movement authority that has already been issued to a train in a co-operative way between rbc and train,PURE_B173,9999,9999,0,9999,9999
9999,9999,default values shall be harmonised values permanently stored in all ertms/etcs on board equipment,PURE_B179,to protect a traction unit from roll away and unwanted reverse movements the trainborne equipment shall monitor the direction of movement in relation to the permitted direction,PURE_B097,9999,9999,0,9999,9999
9999,9999,if an etcs equipped train passes a level transition to one or more levels for which it is not equipped etcs shall initiate a brake application,PURE_B178,if the onboard fails to contact the rbc when awakening the driver shall be asked to enter the rbc contact details,PURE_B011,9999,9999,0,9999,9999
9999,9999,etcs shall be compatible with existing national systems listed in the ccs tsi such that it does not interfere with the national systems and is not interfered with by the national systems,PURE_B164,exit from shunting shall take place when the driver selects exit from shunting,PURE_B183,9999,9999,0,9999,9999
9999,9999,etcs shall be compatible with existing national systems listed in the ccs tsi such that it does not interfere with the national systems and is not interfered with by the national systems,PURE_B164,etcs shall collect all relevant information concerning train and line speed,PURE_B155,9999,9999,0,9999,9999
9999,9999,transferring to full supervision shall occur automatically when a movement authority and all other necessary information is received through track-to-train transmission,PURE_B171,it shall be possible to use tandem traction units without isolating the etcs trainborne equipment on the tandem traction unit,PURE_B149,9999,9999,0,9999,9999
9999,9999,the trainborne equipment shall remain in full supervision until the trainborne equipment is not active any longer when shunting is selected or when partial supervision information is received,PURE_B163,each railway shall have the possibility of allowing a different release speed for every signal,PURE_B174,9999,9999,0,9999,9999
9999,9999,transitions which occur while the train is stationary shall be initiated automatically or manually as appropriate,PURE_B126,default values shall be harmonised values permanently stored in all ertms/etcs on board equipment,PURE_B179,9999,9999,0,9999,9999
9999,9999,default values shall be harmonised values permanently stored in all ertms/etcs on board equipment,PURE_B179,the trackside shall be able to send information for the calculation of speed profiles,PURE_B017,9999,9999,0,9999,9999
9999,9999,at start up the on board equipment shall perform an automatic self-test,PURE_B180,track to train transmission shall provide the capability to send different speed profiles for specific train categories,PURE_B103,9999,9999,0,9999,9999
9999,9999,at start up the on board equipment shall perform an automatic self-test,PURE_B180,it shall be possible to prevent a train from entering a route for which it does not meet the required criteria,PURE_B121,9999,9999,0,9999,9999
9999,9999,unfitted operation shall be possible if selected by the driver at start up,PURE_B131,track to train transmission shall provide the capability to send different speed profiles for specific train categories,PURE_B103,9999,9999,0,9999,9999
9999,9999,unfitted operation shall be possible if selected by the driver at start up,PURE_B131,based on all relevant data the etcs shall calculate an emergency braking curve and a service braking curve,PURE_B172,9999,9999,0,9999,9999
9999,9999,unfitted operation shall be possible if selected by the driver at start up,PURE_B131,based on all relevant data the etcs shall calculate an emergency braking curve and a service braking curve,PURE_B172,9999,9999,0,9999,9999
9999,9999,the etcs on-board shall be capable of receiving national values from the trackside to adapt to national requirements,PURE_B016,full supervision shall provide supervision of speed and distance,PURE_B153,9999,9999,1,9999,9999
9999,9999,the etcs on-board shall be capable of receiving national values from the trackside to adapt to national requirements,PURE_B016,etcs shall collect all relevant information concerning train and line speed,PURE_B155,9999,9999,1,9999,9999
9999,9999,unfitted operation shall be possible if ordered by trackside,PURE_B192,if a train cannot stop at the proposed new target location it shall reject the request and keep the old target location,PURE_B139,9999,9999,0,9999,9999
9999,9999,if an etcs equipped train passes a level transition to one or more levels for which it is not equipped etcs shall initiate a brake application,PURE_B178,this static train speed profile shall also respect maximum line speed and track speed and special speed levels for special classes of trains,PURE_B142,9999,9999,0,9999,9999
9999,9999,train data may be entered automatically from a railway management system or from train memory,PURE_B056,when the traction unit is stationary the driver shall be required to acknowledge the train trip condition this acknowledgement will release the emergency brake,PURE_B050,9999,9999,0,9999,9999
9999,9999,the etcs on-board shall be capable of receiving track description from the trackside,PURE_B088,this static train speed profile shall also respect maximum line speed and track speed and special speed levels for special classes of trains,PURE_B142,9999,9999,0,9999,9999
9999,9999,the following definitions shall apply for the etcs application levels,PURE_B070,an etcs equipped traction unit shall be capable of being moved in shunting without train data track data or movement authority,PURE_B169,9999,9999,0,9999,9999
9999,9999,following successful completion of train data entry the driver shall be able to perform shunting movements or train movements,PURE_B113,information received shall not influence the traction unit(s) with in-operative cabs,PURE_B181,9999,9999,0,9999,9999
9999,9999,an etcs equipped traction unit shall be capable of being moved in shunting without train data track data or movement authority,PURE_B169,the on board shall supervise the train against a ceiling speed,PURE_B038,9999,9999,0,9999,9999
9999,9999,an etcs equipped traction unit shall be capable of being moved in shunting without train data track data or movement authority,PURE_B169,it shall be possible to send information on adhesion conditions from trackside,PURE_B157,9999,9999,0,9999,9999
9999,9999,an etcs equipped traction unit shall be capable of being moved in shunting without train data track data or movement authority,PURE_B169,reversing shall be possible as defined by a value given with the ma,PURE_B182,9999,9999,0,9999,9999
9999,9999,an etcs equipped traction unit shall be capable of being moved in shunting without train data track data or movement authority,PURE_B169,reversing shall be supervised to a distance and speed set as national values,PURE_B193,9999,9999,0,9999,9999
9999,9999,before authomatic transition to shunting etcs shall request confirmation from the driver,PURE_B150,when using more than one traction unit this function shall be disabled in all but the leading traction unit,PURE_B145,9999,9999,0,9999,9999
9999,9999,it shall be possible to send information on adhesion conditions from trackside,PURE_B157,when using more than one traction unit this function shall be disabled in all but the leading traction unit,PURE_B145,9999,9999,0,9999,9999
9999,9999,when using more than one traction unit this function shall be disabled in all but the leading traction unit,PURE_B145,reversing shall be supervised to a distance and speed set as national values,PURE_B193,9999,9999,0,9999,9999
9999,9999,at start up the on board equipment shall perform an automatic self-test,PURE_B180,the system for train data entry shall provide for the input of other data required by stms connected to etcs this may require additional items not required for etcs to be entered,PURE_B123,9999,9999,0,9999,9999
9999,9999,if an etcs equipped train passes a level transition to one or more levels for which it is not equipped etcs shall initiate a brake application,PURE_B178,before entering an occupied track a driver acknowledgement shall be requested,PURE_B195,9999,9999,0,9999,9999
9999,9999,before entering an occupied track a driver acknowledgement shall be requested,PURE_B195,if the train is equipped with only one operational radio passing from one rbc to another shall still be possible but might result in a performance penalty,PURE_B134,9999,9999,0,9999,9999
9999,9999,the onboard equipment shall display plain text messages as received,PURE_B170,if the train is equipped with only one operational radio passing from one rbc to another shall still be possible but might result in a performance penalty,PURE_B134,9999,9999,0,9999,9999
9999,9999,it shall be possible to manually select shunting from stand by operation full supervision operation or partial supervision operation,PURE_B080,the reversing function shall only be possible in one active cab which is not closed at any time during the procedure,PURE_B165,9999,9999,0,9999,9999
9999,9999,when using more than one traction unit this function shall be disabled in all but the leading traction unit,PURE_B145,it shall be possible to revoke a movement authority that has already been issued to a train in a co-operative way between rbc and train,PURE_B173,9999,9999,0,9999,9999
9999,9999,the etcs trainborne equipment shall be capable of receiving information from the national train control systems by means of the stm,PURE_B014,this static train speed profile shall also respect maximum line speed and track speed and special speed levels for special classes of trains,PURE_B142,9999,9999,0,9999,9999
9999,9999,on request of the rbc the driver shall have the possibility to confirm that the track ahead of him until the end of the on sight section is clear,PURE_B035,it shall be possible to revoke a movement authority that has already been issued to a train in a co-operative way between rbc and train,PURE_B173,9999,9999,0,9999,9999
9999,9999,default values shall be harmonised values permanently stored in all ertms/etcs on board equipment,PURE_B179,the information regarding lowering and raising of the pantograph and opening/closing of the circuit breaker shall be provided separately and in combinations,PURE_B124,9999,9999,0,9999,9999
9999,9999,etcs shall collect all relevant information concerning train and line speed,PURE_B155," when the train is stationary or after a certain time (eg the time for ""route releasing"" of the overlap the release speed calculation shall be based on the distance to the danger point (if calculated on-board) the condition for this change shall be defined for each target as infrastructure data",PURE_B187,9999,9999,0,9999,9999
9999,9999,the train trip function,PURE_B081,in etcs with rbc this restriction on performance shall if possible be transmitted to the rbc,PURE_B189,9999,9999,0,9999,9999
9999,9999,the train trip function,PURE_B081,in etcs with rbc this restriction on performance shall if possible be transmitted to the rbc,PURE_B189,9999,9999,0,9999,9999
9999,9999,the etcs trainborne equipment calculates the static train speed profile on the basis of infrastructure data and train data,PURE_B021,when using more than one traction unit this function shall be disabled in all but the leading traction unit,PURE_B145,9999,9999,0,9999,9999
9999,9999,trains equipped for ertms/etcs application level 3 shall be able to run on lines equipped with ertms/etcs application level 3 2 1 and 0 trains equipped for ertms/etcs application level 2 shall be able to run on lines equipped with ertms/etcs application level 2 1 and 0 and trains equipped for ertms/etcs application level 1 shall be able to run on lines equipped with ertms/etcs application level 1 and 0,PURE_B190,if track data at least to the location where the relevant movement authority ends are not available on-board the movement authority shall be rejected,PURE_B040,9999,9999,0,9999,9999
9999,9999,trains equipped for ertms/etcs application level 3 shall be able to run on lines equipped with ertms/etcs application level 3 2 1 and 0 trains equipped for ertms/etcs application level 2 shall be able to run on lines equipped with ertms/etcs application level 2 1 and 0 and trains equipped for ertms/etcs application level 1 shall be able to run on lines equipped with ertms/etcs application level 1 and 0,PURE_B190,unfitted operation shall be possible if ordered by trackside,PURE_B192,9999,9999,0,9999,9999
9999,9999,trains equipped for ertms/etcs application level 3 shall be able to run on lines equipped with ertms/etcs application level 3 2 1 and 0 trains equipped for ertms/etcs application level 2 shall be able to run on lines equipped with ertms/etcs application level 2 1 and 0 and trains equipped for ertms/etcs application level 1 shall be able to run on lines equipped with ertms/etcs application level 1 and 0,PURE_B190,the override control shall be protected against inadvertent operation,PURE_B185,9999,9999,0,9999,9999
9999,9999,after releasing the emergency brake etcs will provide the supervision appertaining when roll away protection was initiated,PURE_B154,the train speed shall be at or below a speed specified by a national value,PURE_B141,9999,9999,0,9999,9999
9999,9999,the driver shall be able to consult train data when the train is stationary or moving,PURE_B019,standardised output interfaces shall enable transmission of information recorded to other media for investigation,PURE_B184,9999,9999,0,9999,9999
9999,9999,partial supervision shall be selected either by the driver or by information received from track-to-train transmission,PURE_B140,each railway shall have the possibility of allowing a different release speed for every signal,PURE_B174,9999,9999,0,9999,9999
9999,9999,standardised output interfaces shall enable transmission of information recorded to other media for investigation,PURE_B184,the driver shall be able to override the function when the train is stationary,PURE_B065,9999,9999,0,9999,9999
9999,9999,standardised output interfaces shall enable transmission of information recorded to other media for investigation,PURE_B184,the following train data shall be sent from the on board to the trackside,PURE_B100,9999,9999,0,9999,9999
9999,9999,before entering an occupied track a driver acknowledgement shall be requested,PURE_B195,on request of the rbc the driver shall have the possibility to confirm that the track ahead of him until the end of the on sight section is clear,PURE_B035,9999,9999,0,9999,9999
9999,9999,the override control shall be protected against inadvertent operation,PURE_B185,if supervised by an rbc it shall be possible to command an emergency stop to all trains in a particular area or to a specific train,PURE_B132,9999,9999,0,9999,9999
9999,9999,trains equipped for ertms/etcs application level 3 shall be able to run on lines equipped with ertms/etcs application level 3 2 1 and 0 trains equipped for ertms/etcs application level 2 shall be able to run on lines equipped with ertms/etcs application level 2 1 and 0 and trains equipped for ertms/etcs application level 1 shall be able to run on lines equipped with ertms/etcs application level 1 and 0,PURE_B190,partial supervision shall be selected either by the driver or by information received from track-to-train transmission,PURE_B140,9999,9999,0,9999,9999
9999,9999,trains equipped for ertms/etcs application level 3 shall be able to run on lines equipped with ertms/etcs application level 3 2 1 and 0 trains equipped for ertms/etcs application level 2 shall be able to run on lines equipped with ertms/etcs application level 2 1 and 0 and trains equipped for ertms/etcs application level 1 shall be able to run on lines equipped with ertms/etcs application level 1 and 0,PURE_B190,when the plain text message appears on the dmi the driver shall be alerted,PURE_B075,9999,9999,0,9999,9999
9999,9999,etcs shall collect all relevant information concerning train and line speed,PURE_B155,the driver shall be able to use the reversing function without needing to re-confirm the train data,PURE_B055,9999,9999,0,9999,9999
9999,9999,if an etcs equipped train passes a level transition to one or more levels for which it is not equipped etcs shall initiate a brake application,PURE_B178,on demand the position of the front end of the train at the time of the demand shall be indicated on the dmi this shall be possible while the train is moving or stationary,PURE_B072,9999,9999,0,9999,9999
9999,9999,if acknowledgement is specified the driver shall acknowledge transfer from full supervision to partial supervision within 5 seconds,PURE_B160,when a train has received an emergency stop etcs shall command the emergency brake,PURE_B118,9999,9999,0,9999,9999
9999,9999,if the supervision is performed by a rbc it shall be possible to prevent movements of a traction unit in its area if not authorised by the rbc,PURE_B069,exit from shunting shall take place when the driver selects exit from shunting,PURE_B183,9999,9999,0,9999,9999
9999,9999,before entering an occupied track a driver acknowledgement shall be requested,PURE_B195,the indication provided shall enable the driver to drive at the permitted speed without receiving a warning and without intervention of etcs,PURE_B036,9999,9999,0,9999,9999
9999,9999,the indication provided shall enable the driver to drive at the permitted speed without receiving a warning and without intervention of etcs,PURE_B036,it shall be possible to command an immediate train stop,PURE_B089,9999,9999,0,9999,9999
9999,9999,national values shall be applicable to a defined area,PURE_B156,where failure to apply the full service brake is detected the emergency brake shall stop the train in rear of the danger point,PURE_B059,9999,9999,0,9999,9999
9999,9999,national values shall be applicable to a defined area,PURE_B156,the information regarding lowering and raising of the pantograph and opening/closing of the circuit breaker shall be provided separately and in combinations,PURE_B124,9999,9999,0,9999,9999
9999,9999,it shall be possible to order a train trip when passing a stop signal,PURE_B117,etcs shall calculate the permitted speed for the train for all locations of the authorised movement,PURE_B090,9999,9999,0,9999,9999
9999,9999,transferring to full supervision shall occur automatically when a movement authority and all other necessary information is received through track-to-train transmission,PURE_B171,the on board shall supervise the train against a ceiling speed,PURE_B038,9999,9999,0,9999,9999
9999,9999,transferring to full supervision shall occur automatically when a movement authority and all other necessary information is received through track-to-train transmission,PURE_B171,when a traction unit passes a stop-signal the emergency brake shall be triggered,PURE_B018,9999,9999,0,9999,9999
9999,9999,etcs shall calculate the permitted speed for the train for all locations of the authorised movement,PURE_B090,reversing shall be supervised to a distance and speed set as national values,PURE_B193,9999,9999,0,9999,9999
9999,9999,trains equipped for ertms/etcs application level 3 shall be able to run on lines equipped with ertms/etcs application level 3 2 1 and 0 trains equipped for ertms/etcs application level 2 shall be able to run on lines equipped with ertms/etcs application level 2 1 and 0 and trains equipped for ertms/etcs application level 1 shall be able to run on lines equipped with ertms/etcs application level 1 and 0,PURE_B190,the on board shall be capable of sending train data to the trackside after confirmation by the driver or when entering the rbc area,PURE_B008,9999,9999,0,9999,9999
