,Unnamed: 0,Unnamed: 0.1,req1,req1_id,req2,req2_id,similarity,cosine,BinaryClass,MultiClass,Id
99999,99999,99999,any transition which occurs while the train is moving shall in principle occur automatically,PURE_M088,it shall be possible to revoke a movement authority that has already been issued to a train in a co-operative way between rbc and train,PURE_M149,99999,99999,99999,0,99999
99999,99999,99999,the driver shall be able to release an etcs emergency brake application when stationary,PURE_M013,it shall be possible to revoke a movement authority that has already been issued to a train in a co-operative way between rbc and train,PURE_M149,99999,99999,99999,0,99999
99999,99999,99999,exit from shunting shall only be possible when the train is stationary,PURE_M034,if supervised by an rbc it shall be possible to command an emergency stop to all trains in a particular area or to a specific train,PURE_M132,99999,99999,99999,0,99999
99999,99999,99999,if supervised by an rbc it shall be possible to command an emergency stop to all trains in a particular area or to a specific train,PURE_M132,when a traction unit passes a stop-signal the emergency brake shall be triggered,PURE_M074,99999,99999,99999,0,99999
99999,99999,99999,in case the transition has to be acknowledged and the driver fails to acknowledge as required the etcs shall initiate a brake application,PURE_M028,the train running number shall consist of a maximum of 8 numeric digits,PURE_M172,99999,99999,99999,0,99999
99999,99999,99999,following successful completion of train data entry the driver shall be able to perform shunting movements or train movements,PURE_M085,the retention period for the recorded data will be different and two levels are foreseen,PURE_M146,99999,99999,99999,0,99999
99999,99999,99999,following successful completion of train data entry the driver shall be able to perform shunting movements or train movements,PURE_M085,it shall be possible to use tandem traction units without isolating the etcs trainborne equipment on the tandem traction unit,PURE_M122,99999,99999,99999,0,99999
99999,99999,99999,the driver shall enter the driver id,PURE_M064,it shall be possible to prevent a train from entering a route for which it does not meet the required criteria,PURE_M138,99999,99999,99999,0,99999
99999,99999,99999,if track data at least to the location where the relevant movement authority ends are not available on-board the movement authority shall be rejected,PURE_M067,if the train is equipped with two operational radios there shall be no performance penalty as a result of a transition from one rbc to another (train spacing and train speed,PURE_M157,99999,99999,99999,0,99999
99999,99999,99999,the etcs trainborne equipment shall be capable of receiving information from the national train control systems by means of the stm,PURE_M076,a train shall be supervised to its static and dynamic train speed profiles,PURE_M154,99999,99999,99999,3,99999
99999,99999,99999,train data may be entered automatically from a railway management system or from train memory,PURE_M043,it shall be possible to order a train trip when passing a stop signal,PURE_M131,99999,99999,99999,0,99999
99999,99999,99999,train data may be entered automatically from a railway management system or from train memory,PURE_M043,once the train starts reversing the ma shall be cancelled,PURE_M160,99999,99999,99999,0,99999
99999,99999,99999,the driver shall acknowledge the level transitions if requested from trackside if the driver does not acknowledge after the transition the brake shall be applied if the driver acknowledges afterwards the brake can be released,PURE_M003,transfer to shunting on driverâs selection shall only be possible when stationary,PURE_M129,99999,99999,99999,0,99999
99999,99999,99999,if acknowledgement is specified the driver shall acknowledge transfer from full supervision to partial supervision within 5 seconds,PURE_M136,once the train starts reversing the ma shall be cancelled,PURE_M160,99999,99999,99999,0,99999
99999,99999,99999,this ceiling speed shall not be shown continually on the dmi but may be shown momentarily when selected by the driver,PURE_M108,the character set used shall support different languages,PURE_M174,99999,99999,99999,3,99999
99999,99999,99999,etcs shall be able to supervise train and shunting movements,PURE_M047,if as a result of an automatic transition except for transitions to and from national operation (stm) the responsibility for the driver increases the etcs shall seek an acknowledgement from the driver whether the train is stationary or not,PURE_M032,99999,99999,99999,0,99999
99999,99999,99999,if as a result of an automatic transition except for transitions to and from national operation (stm) the responsibility for the driver increases the etcs shall seek an acknowledgement from the driver whether the train is stationary or not,PURE_M032,etcs shall supervise shunting operation to a permitted national speed value,PURE_M181,99999,99999,99999,0,99999
99999,99999,99999,etcs shall be able to supervise train and shunting movements,PURE_M047,if the onboard fails to contact the rbc when awakening the driver shall be asked to enter the rbc contact details,PURE_M007,99999,99999,99999,0,99999
99999,99999,99999,if the onboard fails to contact the rbc when awakening the driver shall be asked to enter the rbc contact details,PURE_M007,it shall be possible to command an immediate train stop,PURE_M117,99999,99999,99999,0,99999
99999,99999,99999,etcs shall supervise shunting operation to a permitted national speed value,PURE_M181,on lines fitted with rbc the etcs trainborne equipment shall be able to transmit the location of the entire train to the rbc,PURE_M008,99999,99999,99999,0,99999
99999,99999,99999,exit from shunting shall take place when the driver selects exit from shunting,PURE_M171,the etcs trainborne equipment shall indicate on the dmi the information regarding pantograph and power supply,PURE_M066,99999,99999,99999,3,99999
99999,99999,99999,if acknowledgement is specified the driver shall acknowledge transfer from full supervision to partial supervision within 5 seconds,PURE_M136,when the train passes the stop signal the train trip function shall be suppressed,PURE_M031,99999,99999,99999,0,99999
99999,99999,99999,the current application level shall be indicated on the dmi,PURE_M018,national values shall be applicable to a defined area,PURE_M144,99999,99999,99999,4,99999
99999,99999,99999,national values shall be applicable to a defined area,PURE_M144,the occurrence of a failure shall be displayed on the dmi,PURE_M180,99999,99999,99999,4,99999
99999,99999,99999,this static train speed profile shall also respect maximum line speed and track speed and special speed levels for special classes of trains,PURE_M170," when the train is stationary or after a certain time (eg the time for ""route releasing"" of the overlap the release speed calculation shall be based on the distance to the danger point (if calculated on-board) the condition for this change shall be defined for each target as infrastructure data",PURE_M179,99999,99999,99999,0,99999
99999,99999,99999,etcs is required to be functional to a maximum train speed of 500 km/h,PURE_M127,if as a result of an automatic transition except for transitions to and from national operation (stm) the responsibility for the driver increases the etcs shall seek an acknowledgement from the driver whether the train is stationary or not,PURE_M032,99999,99999,99999,0,99999
99999,99999,99999,the driver shall be able to consult train data when the train is stationary or moving,PURE_M012,etcs shall collect all relevant information concerning train and line speed,PURE_M182,99999,99999,99999,0,99999
99999,99999,99999,entering or overwriting data manually by the driver shall be possible but only when stationary,PURE_M080,the etcs trainborne equipment shall transmit its own train identification to the rbc,PURE_M017,99999,99999,99999,0,99999
99999,99999,99999,when the plain text message appears on the dmi the driver shall be alerted,PURE_M059,if the train is equipped with two operational radios there shall be no performance penalty as a result of a transition from one rbc to another (train spacing and train speed,PURE_M157,99999,99999,99999,0,99999
99999,99999,99999,it shall be possible to order a train trip when passing a stop signal,PURE_M131," when the train is stationary or after a certain time (eg the time for ""route releasing"" of the overlap the release speed calculation shall be based on the distance to the danger point (if calculated on-board) the condition for this change shall be defined for each target as infrastructure data",PURE_M179,99999,99999,99999,0,99999
99999,99999,99999,any transition which occurs while the train is moving shall in principle occur automatically,PURE_M088,the following data may be entered manually by the driver or from train memory,PURE_M057,99999,99999,99999,0,99999
99999,99999,99999,full supervision shall provide supervision of speed and distance,PURE_M175,the etcs on-board shall be capable of receiving information about pantograph and power supply from the trackside,PURE_M073,99999,99999,99999,3,99999
99999,99999,99999,in case the transition has to be acknowledged and the driver fails to acknowledge as required the etcs shall initiate a brake application,PURE_M028,the train shall leave partial supervision when the trainborne equipment is not operative any longer when shunting is selected or when full supervision is available,PURE_M097,99999,99999,99999,0,99999
99999,99999,99999,an etcs equipped traction unit shall be capable of being moved in shunting without train data track data or movement authority,PURE_M161,the onboard shall be capable to switch to another etcs status when transmitted from trackside,PURE_M111,99999,99999,99999,0,99999
99999,99999,99999,train data may be entered automatically from a railway management system or from train memory,PURE_M043,the on board shall be capable of sending train data to the trackside after confirmation by the driver or when entering the rbc area,PURE_M005,99999,99999,99999,0,99999
99999,99999,99999,to prevent unauthorised use of the function permission shall be obtained from the rbc if the train is operating under the control of the rbc,PURE_M004,a train shall be supervised to its static and dynamic train speed profiles,PURE_M154,99999,99999,99999,0,99999
99999,99999,99999,train data may be entered automatically from a railway management system or from train memory,PURE_M043,after the acknowledgement the train shall be able to be driven backwards for a certain distance defined by national value,PURE_M081,99999,99999,99999,0,99999
99999,99999,99999,national values shall be applicable to a defined area,PURE_M144,the etcs trainborne equipment shall be capable of receiving information from the national train control systems by means of the stm,PURE_M076,99999,99999,99999,3,99999
99999,99999,99999,if as a result of an automatic transition except for transitions to and from national operation (stm) the responsibility for the driver increases the etcs shall seek an acknowledgement from the driver whether the train is stationary or not,PURE_M032,it shall be possible to send plain text messages from track to train,PURE_M150,99999,99999,99999,0,99999
99999,99999,99999,if as a result of an automatic transition except for transitions to and from national operation (stm) the responsibility for the driver increases the etcs shall seek an acknowledgement from the driver whether the train is stationary or not,PURE_M032,it shall be possible to send fixed text messages from track to train,PURE_M151,99999,99999,99999,0,99999
99999,99999,99999,if the supervision is performed by a rbc it shall be possible to prevent movements of a traction unit in its area if not authorised by the rbc,PURE_M056,transfer to shunting on driverâs selection shall only be possible when stationary,PURE_M129,99999,99999,99999,0,99999
99999,99999,99999,if as a result of an automatic transition except for transitions to and from national operation (stm) the responsibility for the driver increases the etcs shall seek an acknowledgement from the driver whether the train is stationary or not,PURE_M032,it shall be possible to command an immediate train stop,PURE_M117,99999,99999,99999,0,99999
99999,99999,99999,etcs shall provide the driver with information to allow him to drive the train safely,PURE_M053,when a traction unit passes a stop-signal the emergency brake shall be triggered,PURE_M074,99999,99999,99999,0,99999
99999,99999,99999,if acknowledgement is specified the driver shall acknowledge transfer from full supervision to partial supervision within 5 seconds,PURE_M136,it shall be possible to prevent a train from entering a route for which it does not meet the required criteria,PURE_M138,99999,99999,99999,0,99999
99999,99999,99999,together with the movement authority the on board shall be able to receive one or more time-out(s) for certain sections of the movement authority and shorten the movement authority accordingly when a time out expires,PURE_M062,when a train has received an emergency stop etcs shall command the emergency brake,PURE_M128,99999,99999,99999,0,99999
99999,99999,99999,if an etcs equipped train passes a level transition to one or more levels for which it is not equipped etcs shall initiate a brake application,PURE_M159,following successful completion of train data entry the driver shall be able to perform shunting movements or train movements,PURE_M085,99999,99999,99999,0,99999
99999,99999,99999,following successful completion of train data entry the driver shall be able to perform shunting movements or train movements,PURE_M085,etcs shall supervise shunting operation to a permitted national speed value,PURE_M181,99999,99999,99999,0,99999
99999,99999,99999,following successful completion of train data entry the driver shall be able to perform shunting movements or train movements,PURE_M085,before entering an occupied track a driver acknowledgement shall be requested,PURE_M184,99999,99999,99999,0,99999
99999,99999,99999,it shall be possible to command an immediate train stop,PURE_M117,the reversing function shall only be possible in one active cab which is not closed at any time during the procedure,PURE_M139,99999,99999,99999,0,99999
99999,99999,99999,the train shall leave partial supervision when the trainborne equipment is not operative any longer when shunting is selected or when full supervision is available,PURE_M097,when using more than one traction unit this function shall be disabled in all but the leading traction unit,PURE_M130,99999,99999,99999,0,99999
99999,99999,99999,if the supervision is performed by a rbc it shall be possible to prevent movements of a traction unit in its area if not authorised by the rbc,PURE_M056,before authomatic transition to shunting etcs shall request confirmation from the driver,PURE_M126,99999,99999,99999,0,99999
99999,99999,99999,the current operational status shall be indicated to the driver on the dmi,PURE_M001,it shall be possible to order a train trip when passing a stop signal,PURE_M131,99999,99999,99999,4,99999
99999,99999,99999,the current operational status shall be indicated to the driver on the dmi,PURE_M001,reversing shall be supervised to a distance and speed set as national values,PURE_M187,99999,99999,99999,4,99999
99999,99999,99999,when a traction unit passes a stop-signal the emergency brake shall be triggered,PURE_M074,the train shall be able to automatically pass from one rbc area to another without driver intervention,PURE_M118,99999,99999,99999,0,99999
99999,99999,99999,etcs is required to be functional to a maximum train speed of 500 km/h,PURE_M127,on request of the rbc the driver shall have the possibility to confirm that the track ahead of him until the end of the on sight section is clear,PURE_M026,99999,99999,99999,0,99999
99999,99999,99999,exit from shunting shall take place when the driver selects exit from shunting,PURE_M171,where failure to apply the full service brake is detected the emergency brake shall stop the train in rear of the danger point,PURE_M046,99999,99999,99999,0,99999
99999,99999,99999,train data may be entered automatically from a railway management system or from train memory,PURE_M043,the driver shall be able to confirm the train integrity to the rbc manually the confirmation requires the train to be stationary,PURE_M033,99999,99999,99999,0,99999
99999,99999,99999,if an etcs equipped train passes a level transition to a line fitted with more than one level the onboard shall switch to the highest level according to the priority given by trackside for which it is equipped,PURE_M101,when using more than one traction unit this function shall be disabled in all but the leading traction unit,PURE_M130,99999,99999,99999,0,99999
99999,99999,99999,when the traction unit is stationary the driver shall be required to acknowledge the train trip condition this acknowledgement will release the emergency brake,PURE_M037,it shall be possible to revoke a movement authority that has already been issued to a train in a co-operative way between rbc and train,PURE_M149,99999,99999,99999,0,99999
99999,99999,99999,following successful completion of train data entry the driver shall be able to perform shunting movements or train movements,PURE_M085,the distance supervised can be extended from the trackside,PURE_M176,99999,99999,99999,0,99999
99999,99999,99999,if an etcs equipped train passes a level transition to one or more levels for which it is not equipped etcs shall initiate a brake application,PURE_M159,the reversing function shall only be possible in one active cab which is not closed at any time during the procedure,PURE_M139,99999,99999,99999,0,99999
99999,99999,99999,an etcs equipped traction unit shall be capable of being moved in shunting without train data track data or movement authority,PURE_M161,if the train is equipped with only one operational radio passing from one rbc to another shall still be possible but might result in a performance penalty,PURE_M107,99999,99999,99999,0,99999
99999,99999,99999,the change of driver identification during a journey or a train running number shall be possible,PURE_M125,the retention period for the recorded data will be different and two levels are foreseen,PURE_M146,99999,99999,99999,0,99999
99999,99999,99999,following successful completion of train data entry the driver shall be able to perform shunting movements or train movements,PURE_M085,in etcs with rbc this restriction on performance shall if possible be transmitted to the rbc,PURE_M184,99999,99999,99999,0,99999
99999,99999,99999,an etcs equipped traction unit shall be capable of being moved in shunting without train data track data or movement authority,PURE_M161,in etcs with rbc this restriction on performance shall if possible be transmitted to the rbc,PURE_M184,99999,99999,99999,0,99999
99999,99999,99999,national values shall be applicable to a defined area,PURE_M144,operation of the train trip shall be indicated on the dmi,PURE_M016,99999,99999,99999,4,99999
99999,99999,99999,transferring to full supervision shall occur automatically when a movement authority and all other necessary information is received through track-to-train transmission,PURE_M169,on lines fitted with rbc the etcs trainborne equipment shall be able to transmit the location of the entire train to the rbc,PURE_M008,99999,99999,99999,0,99999
99999,99999,99999,the dmi shall display or be compatible with information from national train control systems this may mean displaying the information shown by the national system,PURE_M041,reversing shall be supervised to a distance and speed set as national values,PURE_M187,99999,99999,99999,3,99999
99999,99999,99999,the following data may be entered manually by the driver or from train memory,PURE_M057,when a train has received an emergency stop etcs shall command the emergency brake,PURE_M128,99999,99999,99999,0,99999
99999,99999,99999,train data may be entered automatically from a railway management system or from train memory,PURE_M043,current train data shall be stored (except at transition to shunting) in the etcs equipment until the traction unit is not operative,PURE_M079,99999,99999,99999,0,99999
99999,99999,99999,the train shall leave partial supervision when the trainborne equipment is not operative any longer when shunting is selected or when full supervision is available,PURE_M097,after the acknowledgement the train shall be able to be driven backwards for a certain distance defined by national value,PURE_M081,99999,99999,99999,0,99999
99999,99999,99999,default values shall be harmonised values permanently stored in all ertms/etcs on board equipment,PURE_M173,on lines fitted with rbc the etcs trainborne equipment shall be able to transmit the location of the entire train to the rbc,PURE_M008,99999,99999,99999,0,99999
99999,99999,99999,if an etcs equipped train passes a level transition to a line fitted with more than one level the onboard shall switch to the highest level according to the priority given by trackside for which it is equipped,PURE_M101,information received shall not influence the traction unit(s) with in-operative cabs,PURE_M164,99999,99999,99999,0,99999
99999,99999,99999,if an etcs equipped train passes a level transition to a line fitted with more than one level the onboard shall switch to the highest level according to the priority given by trackside for which it is equipped,PURE_M101,when a traction unit passes a stop-signal the emergency brake shall be triggered,PURE_M074,99999,99999,99999,0,99999
99999,99999,99999,stored train data shall be offered to the driver to be confirmed when data entry starts,PURE_M050,exit from shunting shall take place when the driver selects exit from shunting,PURE_M171,99999,99999,99999,0,99999
99999,99999,99999,if an etcs equipped train passes a level transition to one or more levels for which it is not equipped etcs shall initiate a brake application,PURE_M159,transferring to full supervision shall occur automatically when a movement authority and all other necessary information is received through track-to-train transmission,PURE_M169,99999,99999,99999,0,99999
99999,99999,99999,the driver shall be able to consult train data when the train is stationary or moving,PURE_M012,information received shall not influence the traction unit(s) with in-operative cabs,PURE_M164,99999,99999,99999,0,99999
99999,99999,99999,exit from shunting shall take place when the driver selects exit from shunting,PURE_M171,etcs shall calculate the permitted speed for the train for all locations of the authorised movement,PURE_M090,99999,99999,99999,0,99999
99999,99999,99999,if acknowledgement is specified the driver shall acknowledge transfer from full supervision to partial supervision within 5 seconds,PURE_M136,etcs shall calculate the permitted speed for the train for all locations of the authorised movement,PURE_M090,99999,99999,99999,0,99999
99999,99999,99999,where failure to apply the full service brake is detected the emergency brake shall stop the train in rear of the danger point,PURE_M046,it shall be possible to revoke a movement authority that has already been issued to a train in a co-operative way between rbc and train,PURE_M149,99999,99999,99999,0,99999
99999,99999,99999," it shall be possible to apply the train trip function if the shunting movement passes a signal showing ""danger for shunting",PURE_M009,the onboard equipment shall display plain text messages as received,PURE_M180,99999,99999,99999,0,99999
99999,99999,99999,transfer to shunting on driverâs selection shall only be possible when stationary,PURE_M129,the etcs on-board shall be capable of receiving information about pantograph and power supply from the trackside,PURE_M073,99999,99999,99999,3,99999
99999,99999,99999,the etcs on-board shall be capable of receiving information about pantograph and power supply from the trackside,PURE_M073,reversing shall be supervised to a distance and speed set as national values,PURE_M187,99999,99999,99999,3,99999
99999,99999,99999,etcs is required to be functional to a maximum train speed of 500 km/h,PURE_M127,it shall be possible to command a conditional emergency stop if the train has already passed the location for the emergency stop the command shall be ignored,PURE_M065,99999,99999,99999,0,99999
99999,99999,99999,etcs is required to be functional to a maximum train speed of 500 km/h,PURE_M127,transitions which occur while the train is stationary shall be initiated automatically or manually as appropriate,PURE_M103,99999,99999,99999,0,99999
99999,99999,99999,etcs is required to be functional to a maximum train speed of 500 km/h,PURE_M127,the etcs on-board shall be capable of receiving track description from the trackside,PURE_M055,99999,99999,99999,0,99999
99999,99999,99999,transitions which occur while the train is stationary shall be initiated automatically or manually as appropriate,PURE_M103,when a train has received an emergency stop etcs shall command the emergency brake,PURE_M128,99999,99999,99999,0,99999
99999,99999,99999,transitions which occur while the train is stationary shall be initiated automatically or manually as appropriate,PURE_M103,it shall be possible to revoke a movement authority that has already been issued to a train in a co-operative way between rbc and train,PURE_M149,99999,99999,99999,0,99999
99999,99999,99999,the driver shall acknowledge the level transitions if requested from trackside if the driver does not acknowledge after the transition the brake shall be applied if the driver acknowledges afterwards the brake can be released,PURE_M003,if an etcs equipped train passes a level transition to one or more levels for which it is not equipped etcs shall initiate a brake application,PURE_M159,99999,99999,99999,0,99999
99999,99999,99999,on request of the rbc the driver shall have the possibility to confirm that the track ahead of him until the end of the on sight section is clear,PURE_M026,when using more than one traction unit this function shall be disabled in all but the leading traction unit,PURE_M130,99999,99999,99999,0,99999
99999,99999,99999,the train trip function,PURE_M063,it shall be possible to revoke a movement authority that has already been issued to a train in a co-operative way between rbc and train,PURE_M149,99999,99999,99999,0,99999
99999,99999,99999,the train trip function,PURE_M063,it shall be possible to revoke a movement authority that has already been issued to a train in a co-operative way between rbc and train,PURE_M149,99999,99999,99999,0,99999
99999,99999,99999,exit from shunting shall take place when the driver selects exit from shunting,PURE_M171,on lines fitted with rbc the etcs trainborne equipment shall be able to transmit the location of the entire train to the rbc,PURE_M008,99999,99999,99999,0,99999
99999,99999,99999,the system for train data entry shall provide for the input of other data required by stms connected to etcs this may require additional items not required for etcs to be entered,PURE_M100,if the train is equipped with only one operational radio passing from one rbc to another shall still be possible but might result in a performance penalty,PURE_M107,99999,99999,99999,0,99999
99999,99999,99999,if an etcs equipped train passes a level transition to one or more levels for which it is not equipped etcs shall initiate a brake application,PURE_M159,it shall be possible to command a conditional emergency stop if the train has already passed the location for the emergency stop the command shall be ignored,PURE_M065,99999,99999,99999,0,99999
99999,99999,99999,when the train passes the stop signal the train trip function shall be suppressed,PURE_M031,if supervised by an rbc it shall be possible to command an emergency stop to all trains in a particular area or to a specific train,PURE_M132,99999,99999,99999,0,99999
99999,99999,99999,following successful completion of train data entry the driver shall be able to perform shunting movements or train movements,PURE_M085,if acknowledgement is specified the driver shall acknowledge transfer from full supervision to partial supervision within 5 seconds,PURE_M136,99999,99999,99999,0,99999
99999,99999,99999,an etcs equipped traction unit shall be capable of being moved in shunting without train data track data or movement authority,PURE_M161,the train shall be able to automatically pass from one rbc area to another without driver intervention,PURE_M118,99999,99999,99999,0,99999
99999,99999,99999,when using more than one traction unit this function shall be disabled in all but the leading traction unit,PURE_M130,the train shall be able to automatically pass from one rbc area to another without driver intervention,PURE_M118,99999,99999,99999,0,99999
99999,99999,99999,if an etcs equipped train passes a level transition to a line fitted with more than one level the onboard shall switch to the highest level according to the priority given by trackside for which it is equipped,PURE_M101,national values shall be applicable to a defined area,PURE_M144,99999,99999,99999,0,99999
99999,99999,99999,if an etcs equipped train passes a level transition to a line fitted with more than one level the onboard shall switch to the highest level according to the priority given by trackside for which it is equipped,PURE_M101,the character set used shall support different languages,PURE_M174,99999,99999,99999,0,99999
99999,99999,99999,if the supervision is performed by a rbc it shall be possible to prevent movements of a traction unit in its area if not authorised by the rbc,PURE_M056,track to train transmission shall provide the capability to send different speed profiles for specific train categories,PURE_M099,99999,99999,99999,0,99999
99999,99999,99999,any transition which occurs while the train is moving shall in principle occur automatically,PURE_M088,train data may be entered automatically from a railway management system or from train memory,PURE_M043,99999,99999,99999,0,99999
99999,99999,99999,the following data may be entered manually by the driver or from train memory,PURE_M057,the trainborne equipment shall remain in full supervision until the trainborne equipment is not active any longer when shunting is selected or when partial supervision information is received,PURE_M141,99999,99999,99999,0,99999
99999,99999,99999,the driver shall acknowledge the level transitions if requested from trackside if the driver does not acknowledge after the transition the brake shall be applied if the driver acknowledges afterwards the brake can be released,PURE_M003,automatic transfer to shunting may be from full supervision operation and partial supervision operation status at any speed lower than or equal to the supervised shunting speed based on trackside information,PURE_M178,99999,99999,99999,0,99999
99999,99999,99999,etcs shall be able to supervise train and shunting movements,PURE_M047," when the train is stationary or after a certain time (eg the time for ""route releasing"" of the overlap the release speed calculation shall be based on the distance to the danger point (if calculated on-board) the condition for this change shall be defined for each target as infrastructure data",PURE_M179,99999,99999,99999,0,99999
99999,99999,99999," when the train is stationary or after a certain time (eg the time for ""route releasing"" of the overlap the release speed calculation shall be based on the distance to the danger point (if calculated on-board) the condition for this change shall be defined for each target as infrastructure data",PURE_M179,it shall be possible to command an immediate train stop,PURE_M117,99999,99999,99999,0,99999
99999,99999,99999,full supervision shall provide supervision of speed and distance,PURE_M175,the etcs trainborne equipment shall be capable of being isolated,PURE_M075,99999,99999,99999,3,99999
99999,99999,99999,before entering an occupied track a driver acknowledgement shall be requested,PURE_M184,the release speed shall be indicated on the dmi,PURE_M024,99999,99999,99999,4,99999
99999,99999,99999,the release speed shall be indicated on the dmi,PURE_M024,it shall be possible to command an immediate train stop,PURE_M117,99999,99999,99999,4,99999
99999,99999,99999,once received onboard the national values shall remain valid even if the onboard equipment is switched off,PURE_M137,before authomatic transition to shunting etcs shall request confirmation from the driver,PURE_M126,99999,99999,99999,0,99999
99999,99999,99999,following successful completion of train data entry the driver shall be able to perform shunting movements or train movements,PURE_M085,after overriding this function the movement authority shall be re-established,PURE_M140,99999,99999,99999,0,99999
99999,99999,99999,it shall be possible to manually select shunting from stand by operation full supervision operation or partial supervision operation,PURE_M185,the driver shall be able to confirm the train integrity to the rbc manually the confirmation requires the train to be stationary,PURE_M033,99999,99999,99999,0,99999
99999,99999,99999,any transition which occurs while the train is moving shall in principle occur automatically,PURE_M088,the character set used shall support different languages,PURE_M174,99999,99999,99999,0,99999
99999,99999,99999,national values shall be applicable to a defined area,PURE_M144,the roll away/reverse movement intervention shall be indicated on the dmi,PURE_M010,99999,99999,99999,4,99999
99999,99999,99999,the change of driver identification during a journey or a train running number shall be possible,PURE_M125,the character set used shall support different languages,PURE_M174,99999,99999,99999,0,99999
99999,99999,99999,entering or overwriting data manually by the driver shall be possible but only when stationary,PURE_M080,if a train cannot stop at the proposed new target location it shall reject the request and keep the old target location,PURE_M153,99999,99999,99999,0,99999
99999,99999,99999,following successful completion of train data entry the driver shall be able to perform shunting movements or train movements,PURE_M085,etcs shall collect all relevant information concerning train and line speed,PURE_M182,99999,99999,99999,0,99999
99999,99999,99999,following successful completion of train data entry the driver shall be able to perform shunting movements or train movements,PURE_M085,the etcs trainborne equipment shall supervise the end of movement authority if this information is available on-board,PURE_M072,99999,99999,99999,0,99999
99999,99999,99999,an etcs equipped traction unit shall be capable of being moved in shunting without train data track data or movement authority,PURE_M161," when the train is stationary or after a certain time (eg the time for ""route releasing"" of the overlap the release speed calculation shall be based on the distance to the danger point (if calculated on-board) the condition for this change shall be defined for each target as infrastructure data",PURE_M179,99999,99999,99999,0,99999
99999,99999,99999,any transition which occurs while the train is moving shall in principle occur automatically,PURE_M088,in etcs with rbc this restriction on performance shall if possible be transmitted to the rbc,PURE_M184,99999,99999,99999,0,99999
99999,99999,99999,train data may be entered automatically from a railway management system or from train memory,PURE_M043,the driver shall be able to use the reversing function without needing to re-confirm the train data,PURE_M042,99999,99999,99999,0,99999
99999,99999,99999,the dmi shall display or be compatible with information from national train control systems this may mean displaying the information shown by the national system,PURE_M041,a train shall be supervised to its static and dynamic train speed profiles,PURE_M154,99999,99999,99999,3,99999
99999,99999,99999,once received onboard the national values shall remain valid even if the onboard equipment is switched off,PURE_M137,if the train is equipped with two operational radios there shall be no performance penalty as a result of a transition from one rbc to another (train spacing and train speed,PURE_M157,99999,99999,99999,0,99999
99999,99999,99999,before entering an occupied track a driver acknowledgement shall be requested,PURE_M184,the driver shall be able to use the reversing function without needing to re-confirm the train data,PURE_M042,99999,99999,99999,0,99999
99999,99999,99999,if an etcs equipped train passes a level transition to a line fitted with more than one level the onboard shall switch to the highest level according to the priority given by trackside for which it is equipped,PURE_M101,at start up the on board equipment shall perform an automatic self-test,PURE_M158,99999,99999,99999,0,99999
99999,99999,99999,if an etcs equipped train passes a level transition to a line fitted with more than one level the onboard shall switch to the highest level according to the priority given by trackside for which it is equipped,PURE_M101,the train running number shall consist of a maximum of 8 numeric digits,PURE_M172,99999,99999,99999,0,99999
99999,99999,99999,default values shall be harmonised values permanently stored in all ertms/etcs on board equipment,PURE_M173,this ceiling speed shall not be shown continually on the dmi but may be shown momentarily when selected by the driver,PURE_M108,99999,99999,99999,3,99999
99999,99999,99999,at start up the on board equipment shall perform an automatic self-test,PURE_M158,the driver shall be able to consult train data when the train is stationary or moving,PURE_M012,99999,99999,99999,0,99999
99999,99999,99999,if an etcs equipped train passes a level transition to one or more levels for which it is not equipped etcs shall initiate a brake application,PURE_M159,where failure to apply the full service brake is detected the emergency brake shall stop the train in rear of the danger point,PURE_M046,99999,99999,99999,0,99999
99999,99999,99999,etcs shall supervise shunting operation to a permitted national speed value,PURE_M181,the driver shall be able to use the reversing function without needing to re-confirm the train data,PURE_M042,99999,99999,99999,0,99999
99999,99999,99999,etcs shall be able to supervise train and shunting movements,PURE_M047,to prevent unauthorised use of the function permission shall be obtained from the rbc if the train is operating under the control of the rbc,PURE_M004,99999,99999,99999,0,99999
99999,99999,99999,to prevent unauthorised use of the function permission shall be obtained from the rbc if the train is operating under the control of the rbc,PURE_M004,it shall be possible to command an immediate train stop,PURE_M117,99999,99999,99999,0,99999
99999,99999,99999,if an etcs equipped train passes a level transition to one or more levels for which it is not equipped etcs shall initiate a brake application,PURE_M159,it shall be possible to use tandem traction units without isolating the etcs trainborne equipment on the tandem traction unit,PURE_M122,99999,99999,99999,0,99999
99999,99999,99999,etcs is required to be functional to a maximum train speed of 500 km/h,PURE_M127,after the acknowledgement the driver shall be able to continue the movement,PURE_M094,99999,99999,99999,0,99999
99999,99999,99999,on lines fitted with rbc the etcs trainborne equipment shall be able to transmit the location of the entire train to the rbc,PURE_M008,reversing shall be supervised to a distance and speed set as national values,PURE_M187,99999,99999,99999,0,99999
99999,99999,99999,if an etcs equipped train passes a level transition to a line fitted with more than one level the onboard shall switch to the highest level according to the priority given by trackside for which it is equipped,PURE_M101,unfitted operation shall be possible if ordered by trackside,PURE_M183,99999,99999,99999,0,99999
99999,99999,99999,current train data shall be stored (except at transition to shunting) in the etcs equipment until the traction unit is not operative,PURE_M079,etcs shall collect all relevant information concerning train and line speed,PURE_M182,99999,99999,99999,0,99999
